"","Plot","Treatment","Subplot","Year","CWM_LeafArea_Biom","CWM_Nmass_Biom","CWM_LMA_Biom","CWM_PlantHeight_Biom","CWM_DiasporeMass_Biom","CWM_LDMC_Biom"
"218",11,"SoilDrenchFungicide","East",2021,1131.08515454113,14.1209279304565,65.8421000628198,1.023542715602,2.14088434146341,0.421375843973214
"219",11,"SoilDrenchFungicide","East",2022,1069.73950807863,15.2600843169631,63.7066302333467,0.966121789672028,2.40806929183204,0.327692868409938
"220",11,"SoilDrenchFungicide","East",2023,1148.80559902626,13.4344209250617,70.4211926361589,1.01735021165509,1.33032174899633,0.432268458471043
"221",11,"SoilDrenchFungicide","East",2024,936.147867065968,13.6992103690001,82.79566799549,0.809636875110224,1.19374456368023,0.438038279735582
"222",11,"SoilDrenchFungicide","West",2019,1092.24362026281,14.0184433892806,63.0439593459265,0.965137438325081,1.41667478011863,0.439572121953846
"223",11,"SoilDrenchFungicide","West",2020,588.444407185629,16.0605184132994,61.7811495437844,0.556295296555389,1.39593427672956,0.370148221559441
"224",11,"SoilDrenchFungicide","West",2021,706.503434971998,16.1228777053827,52.2681253219166,0.609706248936528,0.664110143123833,NA
"225",11,"SoilDrenchFungicide","West",2022,928.096047481553,15.1315481151203,56.4238496513154,0.815092021094642,1.12488646134103,NA
"226",11,"SoilDrenchFungicide","West",2023,1315.28908369545,13.2216612211959,62.469417922116,1.16589699789401,1.57729095031173,NA
"227",11,"SoilDrenchFungicide","West",2024,1825.82921970975,16.259926688378,61.1302018679312,1.10615708762052,3.21344735740803,NA
"228",11,"SoilDrenchFungicide","",2010,1310.15881940386,13.3798740079281,62.7107494329573,1.16113165789532,1.63299434454756,0.293054692425287
"229",11,"SoilDrenchFungicide","",2011,1336.75728347959,13.2440790214594,63.9271737433155,1.19602335537829,1.82223821107068,0.349376213578947
"230",11,"SoilDrenchFungicide","",2012,1082.91722460196,14.7321908701059,65.7526634590301,1.05480368608422,1.86363221499197,0.350920666710247
"231",11,"SoilDrenchFungicide","",2013,1240.28688715953,13.9989310625538,63.415965551665,1.11535754178722,1.78963221276596,0.314421726207447
"232",11,"SoilDrenchFungicide","",2014,818.149602905569,17.2416361908232,67.9215780261985,0.924989312871671,2.17296600291404,0.355921430195673
"233",11,"SoilDrenchFungicide","",2015,1127.95965116279,14.3668138874145,67.6322437544391,0.989571370649279,1.81747838023336,NA
"234",11,"SoilDrenchFungicide","",2016,1216.21033621221,13.8775969572209,64.3064608257619,1.09178311906878,2.08612507364975,0.356563781
"235",11,"SoilDrenchFungicide","",2017,1251.90355810983,13.5342601202288,66.8558271198037,1.12852452599927,1.88321739463602,0.409771721027726
"236",11,"SoilDrenchFungicide","",2018,780.687166140904,16.1983874630494,68.1330939653785,0.839006038640379,2.97502263352723,0.34836579938322
"237",12,"Fenced","East",2019,880.950451083773,15.0109337577446,68.9857820880785,0.913520266353135,2.2312198679868,0.417173109896226
"238",12,"Fenced","East",2020,1017.75838543897,14.0528730679786,64.3655257528651,1.14718588173949,1.70439650273224,0.300770879946429
"239",12,"Fenced","East",2021,1089.09395770393,14.2538599916737,62.8607660396641,1.06852690780548,1.89530866089274,NA
"240",12,"Fenced","East",2022,936.616669278997,14.9461620947649,64.7225458902743,0.886152014077611,2.51008965264188,0.367405556055
"241",12,"Fenced","East",2023,1174.75297706117,13.742127409872,63.739721261383,1.10519206933824,1.90551847939037,0.356563781
"242",12,"Fenced","East",2024,1081.29180052887,13.3575617443081,75.4718549787735,0.950124560905631,1.17348206710984,0.436024012391782
"243",12,"Fenced","West",2019,704.576803113676,17.2743733889518,77.9861660581533,0.864067847200191,1.56203022015589,0.33588250554856
"244",12,"Fenced","West",2020,842.153036069298,16.0337318704658,64.3394398607356,0.830003899758857,2.73519510217321,0.366525704076923
"245",12,"Fenced","West",2021,1074.19011383538,14.2626772318739,63.1515429001532,0.993400131340491,2.15401941279579,0.356563781
"246",12,"Fenced","West",2022,822.161749502982,16.0795804566962,58.9942584866007,0.748974165853841,2.11044942976654,0.356563781
"247",12,"Fenced","West",2023,2204.99960230723,17.522244466439,65.1746200254159,1.15079998735944,4.77282653309047,NA
"248",12,"Fenced","West",2024,565.7336410406,17.6959410692604,51.8031964328707,0.513167466084091,0.56755317033069,0.274230200365234
"249",12,"Fenced","",2010,1431.53850990525,13.2286141660121,65.4513679559862,1.14218745568865,1.47752287145242,0.257190677070588
"250",12,"Fenced","",2011,1290.75527653727,13.2283267641154,63.5418628012298,1.19531604016952,1.66160318539728,0.296524771945946
"251",12,"Fenced","",2012,1159.66779949559,14.0449136082535,63.319477374897,1.11612295359142,1.72156263135771,0.282635889756972
"252",12,"Fenced","",2013,661.401888276947,17.5222074778836,68.3166859291424,0.754615043130797,2.3500390565317,0.356563781
"253",12,"Fenced","",2014,630.640741878841,16.993625438468,67.9523218271905,0.941031567606389,2.17344412296564,0.355694180665072
"254",12,"Fenced","",2015,590.681033313679,19.4193224496647,64.6416098131272,0.784113977773214,2.49133477022859,0.328227378362674
"255",12,"Fenced","",2016,841.078103161398,13.6620871020179,66.1902815265004,0.903982755238601,1.5519130592503,0.362248581763838
"256",12,"Fenced","",2017,889.224498527969,16.4898536529225,67.2920912459666,0.945657864046655,2.29198603076923,0.356476032226917
"257",12,"Fenced","",2018,1028.80287828947,14.0689334853454,65.0342139978454,1.02943210141078,1.88798108695652,0.356563781
"258",13,"AllPesticides","East",2019,745.394835597309,13.5940285285248,94.9645215548775,0.691325941191647,0.741746313849394,0.429183064134393
"259",13,"AllPesticides","East",2020,727.526975308642,13.189745972446,86.7114272021348,0.959572675032424,1.14809428958051,0.213220237429379
"260",13,"AllPesticides","East",2021,1008.83609481916,13.9184838987243,67.7888259271701,1.04439227057013,1.64871173333333,0.355613428658747
"261",13,"AllPesticides","East",2022,986.673926226485,12.9649247000103,62.411835716585,1.08451659779905,1.01200131472044,0.307063708473234
"262",13,"AllPesticides","East",2023,845.096817290045,12.9308140864458,71.1967063232289,0.950765651355683,0.782673772177938,0.344596564553256
"263",13,"AllPesticides","East",2024,1070.41608269999,13.0742655510219,79.4411471461063,1.03447176029717,0.956993536505153,0.345958878767123
"264",13,"AllPesticides","West",2019,1038.01543670265,13.885207800314,64.0917370715323,1.08437639122415,1.54791558366042,0.305979996457534
"265",13,"AllPesticides","West",2020,760.652144064216,14.5196312607414,61.9941846480376,0.92044710209762,1.57477523476742,0.284237059632883
"266",13,"AllPesticides","West",2021,691.040279162512,15.7033115234663,56.7140219559488,0.711361198610316,1.25299034299034,0.307717186427338
"267",13,"AllPesticides","West",2022,691.298769280669,15.4028920745936,55.8451099233533,0.71541675631041,0.819034468132604,0.307132889656195
"268",13,"AllPesticides","West",2023,547.164528888412,15.8006569578704,52.1842852323961,0.585442655620373,0.261102926829268,0.30731351983389
"269",13,"AllPesticides","West",2024,727.617577561893,14.9786944938804,71.0449690572861,0.69628062062084,0.527519384931615,NA
"270",13,"AllPesticides","",2010,1003.69133251458,13.7152762554345,67.0680403671415,1.16435382698766,1.6800802194035,0.21250367815528
"271",13,"AllPesticides","",2011,1163.23716135807,14.2735289995835,63.3555273380994,1.10210665792724,1.81617152985075,0.328196878086957
"272",13,"AllPesticides","",2012,1106.45432600382,13.7176922585965,68.3376841396941,1.07226556247792,1.53090161117078,0.403736263736264
"273",13,"AllPesticides","",2013,1011.89933452701,14.994281170749,66.7432831024261,1.07838253061269,1.8933069819105,0.349765990953247
"274",13,"AllPesticides","",2014,704.823665241295,16.4759311065425,68.4493866798626,0.932611954132542,1.84216504637032,0.33780701792621
"275",13,"AllPesticides","",2015,1076.4918847673,14.0636956320767,64.9232925296063,1.09526950492952,1.58603652807141,0.347440722486425
"276",13,"AllPesticides","",2016,940.492569409389,14.9225662604695,66.5394503823002,1.05450791968696,1.67744175956097,0.331696868106518
"277",13,"AllPesticides","",2017,1084.98218127132,13.2820984486577,72.5034897406258,1.08755895946785,1.31887998126902,0.42553772204
"278",13,"AllPesticides","",2018,1068.74462255359,12.7494338385666,65.4805136642032,1.14559410902984,1.09125275650842,0.314557458597395
"279",14,"Control","East",2019,766.857084976694,15.0645497371275,62.8264562480817,0.905535445485485,1.58474818731118,0.44
"280",14,"Control","East",2020,693.262403763901,14.5957341576689,72.3165204926476,0.904684617308264,1.59356431209603,0.212135919506667
"281",14,"Control","East",2021,741.330525458248,16.8524637383136,66.4376435133238,0.762576668238589,3.92393765534383,0.294785930377049
"282",14,"Control","East",2022,857.858817344282,15.6127912014239,62.1770676850775,0.869224114344323,2.06446409714889,0.328760845832508
"283",14,"Control","East",2023,970.166077567836,13.6791691591803,75.7578234512303,0.911560889656798,1.59923243748204,0.411788098170854
"284",14,"Control","East",2024,1056.67940186759,14.0318347451485,68.1795735369219,0.986884074870628,1.37491273734896,0.434095881859254
"285",14,"Control","West",2019,714.436744092509,14.6725841302117,75.4954453787046,0.76723699182931,2.4199222975086,0.396376252349241
"286",14,"Control","West",2020,770.920558225508,14.866695027841,61.7114252782957,0.743075388017969,1.10051412944394,0.455804025565217
"287",14,"Control","West",2021,511.817075376884,19.271485943809,64.1517824732446,0.531774824138023,4.73996524288107,NA
"288",14,"Control","West",2022,686.753914377557,17.019795377483,58.9994194499737,0.630185853205274,2.48880583003445,NA
"289",14,"Control","West",2023,484.689927498253,19.0526402912893,62.319178087669,0.463494670102961,3.84541167969779,0.306905489
"290",14,"Control","West",2024,518.925145685933,16.660706136756,60.722737773338,0.4487798324378,0.866096152099886,0.44
"291",14,"Control","",2010,752.054099590723,17.0167254105866,68.189662642824,0.881037218976068,1.98973575378697,0.361152773045
"292",14,"Control","",2011,1061.3085709646,15.0920196174732,65.8067869996882,1.08559754122835,1.94294173228346,0.356563781
"293",14,"Control","",2012,1158.64500867327,13.9421076005708,62.8967825665995,1.10099134287627,1.66516822480573,0.360566455842697
"294",14,"Control","",2013,1163.83007961783,13.9607050585828,66.1972641647098,1.12392979531426,1.77356374695864,0.373555081544139
"295",14,"Control","",2014,787.528403213658,15.8288575850524,66.1810836108653,0.947676806805429,1.59648254134944,0.337935322495155
"296",14,"Control","",2015,974.766013289037,14.5881113175858,67.4303307901163,1.09719094286567,1.64271817874069,0.356563781
"297",14,"Control","",2016,1076.62769263607,13.9682821699189,66.4898714650288,1.0594169978932,1.41451597784406,0.348798682439759
"298",14,"Control","",2017,931.130671201902,14.0358995220143,79.0923884716983,0.933696750847405,1.23354906561462,0.413610628176544
"299",14,"Control","",2018,944.047401000715,13.7860146302673,67.4502695134954,1.00936676949696,1.22760141326794,0.327602926106496
"300",15,"FoliarFungicide","East",2019,783.781571302037,13.1385796546328,63.962242207401,0.91058503400992,1.1956876855557,0.306627251377434
"301",15,"FoliarFungicide","East",2020,752.303399176955,15.1127695830947,80.585827696251,0.754432474713792,1.23313308855292,0.350805477
"302",15,"FoliarFungicide","East",2021,728.574212620807,15.4498039161285,73.2433835558556,0.689526731815339,1.76958258850842,0.435578098647343
"303",15,"FoliarFungicide","East",2022,755.247434248025,13.8709019567964,63.0286510057408,0.88243597132586,1.42392345214476,0.307360652079743
"304",15,"FoliarFungicide","East",2023,650.873381408155,14.2798800238587,86.8014722649784,0.560851349774485,0.831246191613588,0.44
"305",15,"FoliarFungicide","East",2024,766.067282217235,14.2200572393763,86.4525419993564,0.752350112687016,0.813395106589147,0.416366266605634
"306",15,"FoliarFungicide","West",2019,745.29032441349,13.58337340125,62.380442609287,0.974213098783001,1.17414746509919,0.305905343959519
"307",15,"FoliarFungicide","West",2020,471.537031039136,17.4367412152497,52.3000553630634,0.448825123739541,1.22872955465587,0.306905489
"308",15,"FoliarFungicide","West",2021,466.914164537557,17.5961997214308,51.1924160087634,0.421727582867144,0.74021216147164,0.425559115942308
"309",15,"FoliarFungicide","West",2022,416.52902484599,19.57676963945,52.2525637615299,0.398921552796853,1.28617357830271,0.230916111
"310",15,"FoliarFungicide","West",2023,467.030095244102,16.9936376072808,48.9558275542078,0.436080478903684,0.249050454144065,0.306905489
"311",15,"FoliarFungicide","West",2024,461.115452193597,17.3084328306306,48.0941281017247,0.38680736808893,0.285764816212138,NA
"312",15,"FoliarFungicide","",2010,983.886471794872,14.6160067889675,64.0343974367043,1.01030944955079,1.36134636167147,0.327877575923497
"313",15,"FoliarFungicide","",2011,1126.70243911867,13.0865670713406,65.0014524653846,1.18796755216447,1.6906916407465,0.22378097186758
"314",15,"FoliarFungicide","",2012,1068.28537170547,14.6788324916907,69.2897177081155,1.03707277647521,1.41671378677559,0.345226393357741
"315",15,"FoliarFungicide","",2013,732.458276995788,17.1254543194339,70.0847198640029,0.872980339637456,2.5505356105433,0.356010940026616
"316",15,"FoliarFungicide","",2014,876.03037615046,14.6455257137815,67.3477601695118,0.994181217103135,1.48827057366901,0.336270382703583
"317",15,"FoliarFungicide","",2015,932.383159259259,15.3492487839885,69.425992162137,0.955468040681304,1.606924585783,0.265681630114525
"318",15,"FoliarFungicide","",2016,837.475487056711,13.2355272903337,82.8974936974024,0.960344035773778,1.02700283764925,0.302138535276622
"319",15,"FoliarFungicide","",2017,1040.63655563344,14.6967886853531,78.1882766568378,0.917421434098074,1.40151202985173,0.299319180946775
"320",15,"FoliarFungicide","",2018,973.352029723052,12.7308476728547,66.298141852726,1.06008217736114,0.668626316192518,0.306991312554507
"321",16,"Insecticide","East",2019,749.911026145076,14.3713919708473,76.4119606930942,0.84945840817845,1.06790867885655,0.44
"322",16,"Insecticide","East",2020,1025.15687861272,14.9556543788921,63.2990883695761,0.912521732781278,2.07301224122412,NA
"323",16,"Insecticide","East",2021,1123.07428243398,13.8276915664064,63.724113171504,1.07828967980215,1.65944427890346,0.32512089470339
"324",16,"Insecticide","East",2022,781.534274507032,13.8499205457841,66.1955090580186,0.930400025538573,1.80412151583146,0.269315430157659
"325",16,"Insecticide","East",2023,1070.08104379899,13.3389045075943,75.0146993774928,0.952597805308378,1.22441564744889,0.440210040034954
"326",16,"Insecticide","East",2024,688.953424854453,13.5928505094537,85.0218975551283,0.737806697619185,0.566855052935515,0.410407653304743
"327",16,"Insecticide","West",2019,724.79394019816,16.3503368587951,68.0595538550124,0.862411113765953,3.50988615558061,0.399496425076696
"328",16,"Insecticide","West",2020,1018.82869918699,14.0214872069106,62.5670583790937,1.0220187699458,1.57082234861158,0.306905489
"329",16,"Insecticide","West",2021,994.804817204301,14.7682520309211,59.8287207007706,0.918208531337079,1.48350887640449,0.44
"330",16,"Insecticide","West",2022,735.338449591843,15.6758280008001,60.7262480465105,0.789090586662493,2.07787149489322,0.306905489
"331",16,"Insecticide","West",2023,924.557733791229,15.12623795066,55.596006896756,0.811970898011397,0.914110917805117,0.299114542538185
"332",16,"Insecticide","West",2024,739.102560559565,16.0448808872893,56.043393308567,0.699305700733478,0.838031680711368,0.306905489
"333",16,"Insecticide","",2010,894.287013048636,15.604683477051,66.3323382498363,1.03004259595822,1.96269450385476,0.319377861603547
"334",16,"Insecticide","",2011,1250.53549605412,13.4254461857384,62.5368755600479,1.15606545860908,1.56281264740566,0.203048777
"335",16,"Insecticide","",2012,1273.59869163199,13.6276924526953,63.7882155516366,1.18039440231284,1.7447450180072,0.293852946166134
"336",16,"Insecticide","",2013,1141.43056556557,13.3363524654004,65.2342205622422,1.1956469969196,1.92135218317359,0.211166605
"337",16,"Insecticide","",2014,635.956826271187,16.9014442427924,67.7019490098729,0.750703315109873,2.92408824228028,0.359745057980936
"338",16,"Insecticide","",2015,1287.80474782874,13.3173755536325,63.4491155254936,1.187682001496,1.63439613985129,0.220754145044118
"339",16,"Insecticide","",2016,808.610749748744,15.7592641542055,66.7119515005809,0.845662952349775,1.88726102353703,0.368239156354949
"340",16,"Insecticide","",2017,982.741237355303,13.5826769736328,74.8715389542481,1.0237841657622,1.30902445998252,0.437195713208856
"341",16,"Insecticide","",2018,960.306359951358,14.2522424086542,72.4461554896311,0.965563294312719,2.0188774122807,0.378747987628272
"342",17,"SoilDrenchFungicide","East",2019,485.267553150859,15.8988633739975,71.0167058162126,0.628824815501926,3.58831699388478,0.386612892677557
"343",17,"SoilDrenchFungicide","East",2020,783.856275383853,15.7990661974988,71.4650654675632,0.775382560990326,3.01043767820774,0.435666034185606
"344",17,"SoilDrenchFungicide","East",2021,947.198194690266,14.6990261619764,63.1104668486844,0.859351592737952,2.1799800140746,0.44
"345",17,"SoilDrenchFungicide","East",2022,935.149012641674,14.7393728922184,71.4056940588681,0.858721488287318,1.90624024840551,0.435418954141566
"346",17,"SoilDrenchFungicide","East",2023,837.449558698037,13.967753618598,61.8695590496836,0.815305224002291,1.3806357330749,0.429068516762032
"347",17,"SoilDrenchFungicide","East",2024,842.097621014557,12.9421836869464,87.0506523557119,0.8655449429399,1.09294637725803,0.390760101429413
"348",17,"SoilDrenchFungicide","West",2019,787.096407298411,16.5233108635868,65.1412407977222,0.793955337327951,2.66578962241748,0.328944689651852
"349",17,"SoilDrenchFungicide","West",2020,514.37666106577,18.7062213190542,65.250348032734,0.576774073344169,4.65184605263158,NA
"350",17,"SoilDrenchFungicide","West",2021,791.279047282992,15.4005529107041,53.6281651351277,0.68847570432957,0.765312897196262,0.356563781
"351",17,"SoilDrenchFungicide","West",2022,688.412301929116,16.4768910312248,56.3921126224625,0.646332910255316,1.69719925975774,0.306714906787281
"352",17,"SoilDrenchFungicide","West",2023,838.88362177929,15.4890128016189,54.465891827246,0.730513632273943,0.856733568303354,NA
"353",17,"SoilDrenchFungicide","West",2024,748.362327887298,15.4103512029931,64.3251418810616,0.668475935081292,0.606270807060313,0.44
"354",17,"SoilDrenchFungicide","",2010,1239.53489297945,13.4190693834396,64.2181160206785,1.12699600579679,1.67676749078291,0.33922283340367
"355",17,"SoilDrenchFungicide","",2011,1197.84243390358,13.3680399826853,69.2308789964412,1.09956344438167,1.6206339461419,0.386281984679389
"356",17,"SoilDrenchFungicide","",2012,1140.34411442598,14.0008460130841,63.7211667046035,1.09187929356723,1.91575673587314,0.415591840762376
"357",17,"SoilDrenchFungicide","",2013,1062.94558733791,14.0015447516476,65.5184459514035,1.06915801022501,2.05385420326223,0.33461703745283
"358",17,"SoilDrenchFungicide","",2014,1092.73895895998,14.8867127753704,64.6038813840428,1.04819848903998,1.74865719694978,0.349575195328341
"359",17,"SoilDrenchFungicide","",2015,892.794405813498,15.1548914908986,76.354774886065,0.919662164332442,1.40378286931319,0.323626889472076
"360",17,"SoilDrenchFungicide","",2016,886.244001728608,15.1119454758582,72.243216124262,0.850527031600526,1.63461117177656,0.396050975553476
"361",17,"SoilDrenchFungicide","",2017,726.654357844401,14.8979028260446,67.9803408226912,0.887113167585328,2.08660463418774,0.377447787545197
"362",17,"SoilDrenchFungicide","",2018,1044.85646708568,13.8024765593814,76.8125255065299,0.969340628309825,1.36507220130092,0.286764294423649
"363",18,"Fenced","East",2019,790.405567501527,15.6124952628784,75.1309656835138,0.649256906173022,1.05940012507817,0.437150358641756
"364",18,"Fenced","East",2020,756.853751156337,16.1076475618501,67.2293208857262,0.720704948817706,1.56628749407864,0.30743986700623
"365",18,"Fenced","East",2021,759.823995105537,16.5378265004894,65.8628141190547,0.72189439225035,2.92926734317343,0.314836235409091
"366",18,"Fenced","East",2022,704.23965561635,16.3566705495076,63.4922831799093,0.776913220355072,1.71749245698395,0.311926695798387
"367",18,"Fenced","East",2023,826.244680038204,16.5454937862247,64.2450892130946,0.786555434847613,1.53508351008345,0.376052246667969
"368",18,"Fenced","East",2024,948.596454166129,14.1883020907502,77.3468024602805,0.952906088314845,0.637522960429897,0.44
"369",18,"Fenced","West",2019,1297.99473313837,14.8969445742828,80.5728987947834,0.930685876984298,2.12695046496639,0.371656146163142
"370",18,"Fenced","West",2020,753.831637010676,16.3204565585528,57.9053820438612,0.675381671379597,1.63456648873072,0.434266781
"371",18,"Fenced","West",2021,497.55558218126,17.7644040173794,51.3366281506021,0.443588177187711,1.15225365703749,0.44
"372",18,"Fenced","West",2022,479.016084345697,17.3319594027974,49.2460555320334,0.407659854549171,0.554242805672317,NA
"373",18,"Fenced","West",2023,442.398625454545,17.4113393668218,47.8663091475491,0.366981378905455,0.277167272727273,NA
"374",18,"Fenced","West",2024,484.596224669974,21.7251938802859,53.1454023430438,0.489555744988817,0.550656302026402,0.230916111
"375",18,"Fenced","",2010,1301.59979537367,15.0669534998043,61.500361301726,1.10351021785721,3.8892368772242,0.276904712805369
"376",18,"Fenced","",2011,1330.37237696946,13.2122111260545,63.2408662174966,1.18699263366998,1.63958898189605,0.356563781
"377",18,"Fenced","",2012,1047.43024615853,15.3403643594856,66.2774241229182,0.949167458868736,2.91341604506013,0.399847074040367
"378",18,"Fenced","",2013,885.240541865395,15.9177675256227,68.643683253014,0.99460771797943,1.977633221115,0.339158996692919
"379",18,"Fenced","",2014,1041.85514067524,13.3104169044534,70.4430178130989,1.01913191678771,1.13103950667206,0.371829951448037
"380",18,"Fenced","",2015,416.045521183591,18.9554875289491,68.5143541930924,0.503888054710526,1.48711840110269,0.358864624221138
"381",18,"Fenced","",2016,916.112899502488,15.3430819915136,74.2841087826945,0.819519718682013,3.3572565681445,0.348699634504281
"382",18,"Fenced","",2017,954.102810504366,13.8401722801091,81.7564261390462,0.853622287123296,1.14118467332016,0.436340364268281
"383",18,"Fenced","",2018,861.673823775889,14.1444503390242,77.37915943148,0.811598331185387,1.21349007676997,0.388845634537923
"384",19,"Insecticide","East",2019,922.54348507163,14.1618877733673,67.9200587702343,0.959340911365532,0.945233610850007,0.321888873017436
"385",19,"Insecticide","East",2020,559.583963286187,19.2818345578634,62.8388658087888,0.571522481694138,4.13727036363636,0.326316990878788
"386",19,"Insecticide","East",2021,925.54719070134,16.3625305656068,63.9410611071828,0.868004379611045,3.54498374112076,0.304713604476635
"387",19,"Insecticide","East",2022,985.168823144255,15.4638762740179,65.243484196133,0.969404590101006,2.66212239423766,0.311426903197993
"388",19,"Insecticide","East",2023,1147.8479859428,14.8948983132213,61.4491031808257,1.01915361857999,3.33285019172718,0.306379887537994
"389",19,"Insecticide","East",2024,1163.15884498376,14.3085033994288,74.3545201873228,0.987310112536941,2.99023216742531,0.41616163612144
"390",19,"Insecticide","West",2019,851.722127234595,13.0405513557645,61.4897791797803,1.04493309001494,0.679381865440368,0.306905489
"391",19,"Insecticide","West",2020,562.167582367297,19.3377168029774,62.7952783417678,0.570861191543354,4.24877641567187,0.328342948235772
"392",19,"Insecticide","West",2021,566.850676589987,17.0583612562731,50.2461266764736,0.482847526833731,0.466688838563572,0.486068781
"393",19,"Insecticide","West",2022,1487.19419936148,17.1955436161199,71.9897715506123,0.717996495703027,0.847042350691711,0.250934132664923
"394",19,"Insecticide","West",2023,434.740720942982,23.012218625278,51.1474034389728,0.382901257466283,3.01810658286341,0.274782100383178
"395",19,"Insecticide","West",2024,534.065375469735,19.0710571033328,51.2594873329876,0.472547416821891,0.573828523810535,0.486068781
"396",19,"Insecticide","",2010,1108.72317152918,15.3048038543928,60.9640014683832,1.14550870124921,2.0131488654235,0.220905184490964
"397",19,"Insecticide","",2011,744.975085791402,17.8818070247908,70.892137923181,0.823805735672516,2.74764748166731,0.367865859504845
"398",19,"Insecticide","",2012,1193.31914250823,15.1035714233581,61.460413173774,1.00893288763974,3.17727218543046,0.239054792401709
"399",19,"Insecticide","",2013,1040.91071657442,15.7567819723755,67.393718680718,0.996665148564051,3.56004836877367,0.30202807157296
"400",19,"Insecticide","",2014,897.710928187592,18.3914205434985,59.3697022974792,0.731119608519921,3.45349227817746,0.256241689377863
"401",19,"Insecticide","",2015,931.288182998053,15.7073526438062,72.7674263849577,0.870912137725822,0.830313531991744,NA
"402",19,"Insecticide","",2016,976.583360080241,16.6347653581846,70.2676002315356,0.887849856389264,1.69281898031297,0.384724129958621
"403",19,"Insecticide","",2017,917.348521930994,14.8277382351029,70.7087425417705,0.863598023756526,2.17328927893738,0.420857043411347
"404",19,"Insecticide","",2018,983.020669808145,13.6501932963671,64.1575486534282,1.00636120374461,0.981618184862693,0.303320558615609
"405",20,"SoilDrenchFungicide","East",2019,1088.77363961814,14.2937972056921,62.6335493004206,1.03332393962367,1.42389266221953,0.323901591570039
"406",20,"SoilDrenchFungicide","East",2020,894.509837579618,15.6692033801083,65.3588029939904,0.849574996500632,1.55630664484452,0.243078871115942
"407",20,"SoilDrenchFungicide","East",2021,828.117359238699,17.0729352965887,59.8655314829477,0.751264005992624,2.95411295577967,0.257627643619565
"408",20,"SoilDrenchFungicide","East",2022,767.329290987219,16.2974128513172,60.1340763998942,0.743913386025088,1.69866677208167,0.276218156287495
"409",20,"SoilDrenchFungicide","East",2023,594.585667945588,22.7101716133554,53.0682786058022,0.556323624925881,0.817928819762123,0.310229893485356
"410",20,"SoilDrenchFungicide","East",2024,1008.224595311,15.1968768642608,61.0383586891919,0.936458993013364,1.78563059281696,0.337549002158436
"411",20,"SoilDrenchFungicide","West",2019,993.177129326047,14.6234129316466,67.3610410389909,0.87962150188561,1.18052055865922,0.439510700953704
"412",20,"SoilDrenchFungicide","West",2020,678.71579473939,15.4799632492513,55.5586421088737,0.671472543866839,0.750930595449411,0.245561602
"413",20,"SoilDrenchFungicide","West",2021,538.995269956939,18.1029952982776,53.1545443906128,0.51449300223849,1.60683444849288,0.245561602
"414",20,"SoilDrenchFungicide","West",2022,510.991985704229,17.9020234167317,54.4291944887499,0.485054326349299,1.99662507716467,0.245561602
"415",20,"SoilDrenchFungicide","West",2023,737.992237601539,16.9676498578174,56.496434829976,0.598081061672831,0.537299540401881,0.245561602
"416",20,"SoilDrenchFungicide","West",2024,434.220664157781,19.6902006916468,48.4938860253537,0.428734661838595,0.692521722768137,0.245561602
"417",20,"SoilDrenchFungicide","",2010,1122.22844924812,16.146715253302,61.1050748887688,0.918835000483258,3.07259508145363,0.23378883765625
"418",20,"SoilDrenchFungicide","",2011,2618.28818471102,12.8933296110486,94.603764820054,1.13358937884587,0.968536629113549,0.248373742711127
"419",20,"SoilDrenchFungicide","",2012,843.338094373866,16.1466369375873,65.9734796601029,0.775131436301024,2.26216168789809,0.34172099202551
"420",20,"SoilDrenchFungicide","",2013,1213.97899109792,14.258903901951,64.4841903544733,1.04940344992677,3.09769127529237,0.337966467790698
"421",20,"SoilDrenchFungicide","",2014,916.977119822953,15.3654664536642,61.5679799282517,0.823475998748783,1.25841425774878,0.257339341545024
"422",20,"SoilDrenchFungicide","",2015,864.764945002804,15.286417241307,71.512339115463,0.85853581669039,1.89378298976644,0.356563781
"423",20,"SoilDrenchFungicide","",2016,1745.58683295044,15.1571120464216,84.5134201548824,0.993560330984672,1.73721238597648,0.286504155179731
"424",20,"SoilDrenchFungicide","",2017,1276.42442414575,13.8084180460499,71.1354671942126,1.01571658504961,1.62350485492081,0.25432195531402
"425",20,"SoilDrenchFungicide","",2018,1328.97423093588,15.3673720868078,69.6406575914905,0.982358398973296,3.54186367412878,0.265820140109668
"426",21,"Fenced","East",2019,905.779539448849,14.8980387650825,72.1184156273341,0.781430304512884,2.52722800624675,0.407963788053846
"427",21,"Fenced","East",2020,755.612054380665,16.9131420227303,65.3387343920022,0.705717626255359,2.83916038674033,0.284531346265306
"428",21,"Fenced","East",2021,771.182043418332,19.3940753801613,60.5679442697967,0.585824551546657,3.09224490006892,0.189360738123698
"429",21,"Fenced","East",2022,558.391056334725,20.3809547487908,61.0229756004511,0.554577083420717,1.16659615150522,0.271175699997571
"430",21,"Fenced","East",2023,924.703124419253,15.1145335385635,71.5444927367724,0.843145958871786,0.527533387682847,0.367668915944
"431",21,"Fenced","East",2024,805.300211780885,17.1969564883842,56.4115629687899,0.742859851313176,1.44323441469433,0.228268297216018
"432",21,"Fenced","West",2019,689.508986246987,17.808147495311,63.8080752190041,0.574874278233319,3.51929529411765,0.36726791018003
