"","Plot","Treatment","Year","CWM_LeafArea_Biom_sownSp","CWM_Nmass_Biom_sownSp","CWM_LMA_Biom_sownSp","CWM_PlantHeight_Biom_sownSp","CWM_DiasporeMass_Biom_sownSp","CWM_LDMC_Biom_sownSp","BigBioPlot","NumSp","FgNum","Fgset","C3","C4","Forb","Legume","Woody"
"334",28,"Insecticide",2013,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"335",28,"Insecticide",2014,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"336",28,"Insecticide",2015,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"337",28,"Insecticide",2016,NA,NA,NA,NA,NA,NA,83,1,1,"L",0,0,0,1,0
"338",28,"Insecticide",2017,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"339",28,"Insecticide",2018,NA,NA,NA,NA,NA,NA,83,1,1,"L",0,0,0,1,0
"340",28,"Insecticide",2021,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"341",28,"Insecticide",2022,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"342",28,"Insecticide",2023,NA,NA,NA,NA,NA,NA,83,1,1,"L",0,0,0,1,0
"343",28,"Insecticide",2024,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"344",29,"Control",2007,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"345",29,"Control",2009,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"346",29,"Control",2010,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"347",29,"Control",2011,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"348",29,"Control",2012,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"349",29,"Control",2013,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"350",29,"Control",2014,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"351",29,"Control",2016,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"352",29,"Control",2017,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"353",29,"Control",2018,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"354",29,"Control",2021,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"355",29,"Control",2023,NA,NA,NA,NA,NA,NA,83,1,1,"L",0,0,0,1,0
"356",29,"Control",2024,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"357",30,"FoliarFungicide",2007,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"358",30,"FoliarFungicide",2009,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"359",30,"FoliarFungicide",2010,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"360",30,"FoliarFungicide",2011,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"361",30,"FoliarFungicide",2012,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"362",30,"FoliarFungicide",2013,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"363",30,"FoliarFungicide",2014,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"364",30,"FoliarFungicide",2015,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"365",30,"FoliarFungicide",2016,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"366",30,"FoliarFungicide",2017,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"367",30,"FoliarFungicide",2018,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"368",30,"FoliarFungicide",2021,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"369",30,"FoliarFungicide",2022,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"370",30,"FoliarFungicide",2023,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"371",30,"FoliarFungicide",2024,230.63,26.49842858,55.01359783,0.300262169,22.0805,0.140279356,83,1,1,"L",0,0,0,1,0
"372",31,"SoilDrenchFungicide",2007,567.002126126126,14.4196735201982,54.9790340616937,0.722174244318919,4.33810774774775,0.140279356,105,32,5,"34FLW",1,1,1,1,1
"373",31,"SoilDrenchFungicide",2009,479.047041602465,20.8637311307462,68.5968673115364,0.684483769651772,1.94651800572309,0.300109044781186,105,32,5,"34FLW",1,1,1,1,1
"374",31,"SoilDrenchFungicide",2010,409.018245877062,18.588552918091,61.2218663566917,0.61297425307946,6.71801779110445,0.251492103393674,105,32,5,"34FLW",1,1,1,1,1
"375",31,"SoilDrenchFungicide",2011,1242.27641055235,15.770563907745,69.3565096421993,0.956607779932894,3.80260310914744,0.236228827729785,105,32,5,"34FLW",1,1,1,1,1
"376",31,"SoilDrenchFungicide",2012,604.130045787546,17.0489902828388,78.6583450703984,0.628443197958333,5.09540499084249,0.33597698820383,105,32,5,"34FLW",1,1,1,1,1
"377",31,"SoilDrenchFungicide",2013,583.326087891091,14.950216818106,66.8765544502938,1.03324706022474,4.73007205636494,0.205623093554054,105,32,5,"34FLW",1,1,1,1,1
"378",31,"SoilDrenchFungicide",2014,458.577758686522,19.282110399706,59.495530322142,0.490177497714777,8.41468969072165,0.211093457813203,105,32,5,"34FLW",1,1,1,1,1
"379",31,"SoilDrenchFungicide",2015,506.686194528875,21.1475430177371,66.6197544689574,0.660996844012918,4.72013220364742,0.213562501625908,105,32,5,"34FLW",1,1,1,1,1
"380",31,"SoilDrenchFungicide",2016,695.951566871852,17.2500282989619,68.4327006744572,0.794178177114158,3.47857434247342,0.315540510222129,105,32,5,"34FLW",1,1,1,1,1
"381",31,"SoilDrenchFungicide",2017,1665.81196412689,14.1521634775674,84.0337051726542,1.02696382381656,2.52116878891195,0.234685822543673,105,32,5,"34FLW",1,1,1,1,1
"382",31,"SoilDrenchFungicide",2018,1328.29837288136,13.8073787720763,74.3083209687161,0.863431529690678,1.88225122881356,0.256038295617878,105,32,5,"34FLW",1,1,1,1,1
"383",31,"SoilDrenchFungicide",2021,757.814007893793,16.3389930797417,62.7565355168497,0.878646149814137,6.41376742016505,0.208914484673108,105,32,5,"34FLW",1,1,1,1,1
"384",31,"SoilDrenchFungicide",2022,846.6020017856,15.7263308285741,75.3385041321351,0.848227989399974,2.98921930361584,0.357090802707454,105,32,5,"34FLW",1,1,1,1,1
"385",31,"SoilDrenchFungicide",2023,851.152556139911,17.458589846741,70.3962177861257,0.839886095999833,3.15259574254946,0.25502312530007,105,32,5,"34FLW",1,1,1,1,1
"386",31,"SoilDrenchFungicide",2024,962.583496230829,13.6235847740616,65.0420740402262,0.935351186766766,1.91991274369639,0.3341325677885,105,32,5,"34FLW",1,1,1,1,1
"387",32,"Control",2007,430.673158783784,16.8148858969932,65.8137185871284,0.76688518858277,1.42708243243243,0.278067146104295,105,32,5,"34FLW",1,1,1,1,1
"388",32,"Control",2009,703.248973684211,14.5009028541228,67.4510366491404,0.800772617269298,1.04099456140351,0.388849124482517,105,32,5,"34FLW",1,1,1,1,1
"389",32,"Control",2010,370.579583802025,16.5235330128009,64.8181786286839,0.681582814556805,1.37130359955006,0.140279356,105,32,5,"34FLW",1,1,1,1,1
"390",32,"Control",2011,914.903119459688,14.4091445844154,61.379545462309,1.00617043813677,2.28373051920642,0.349084097147929,105,32,5,"34FLW",1,1,1,1,1
"391",32,"Control",2012,451.359323076923,15.7215631709477,63.5109130831138,0.721289946187692,1.19149950769231,0.326507723027778,105,32,5,"34FLW",1,1,1,1,1
"392",32,"Control",2013,776.526857419981,12.6678197883931,84.5407079480084,0.769696627359952,0.788288727233538,0.4352851379778,105,32,5,"34FLW",1,1,1,1,1
"393",32,"Control",2014,370.584362186788,19.0162805902221,69.4574291562358,0.631785928605923,4.62528673120729,0.226239845269036,105,32,5,"34FLW",1,1,1,1,1
"394",32,"Control",2015,413.34783679033,15.2356212416479,70.0485395753287,0.905079747791496,1.62858187581088,0.221682946553943,105,32,5,"34FLW",1,1,1,1,1
"395",32,"Control",2016,564.637062031356,15.0896462004431,62.2094155608589,0.804863056895024,1.32779836400818,0.348376392216216,105,32,5,"34FLW",1,1,1,1,1
"396",32,"Control",2017,609.0475448515,17.8155087597543,69.2713976920383,0.7253329109703,6.22959093170511,0.271462160914419,105,32,5,"34FLW",1,1,1,1,1
"397",32,"Control",2018,385.212749391728,16.8338896676805,87.5859882658718,0.560730456138686,1.58588921330089,0.412502606156394,105,32,5,"34FLW",1,1,1,1,1
"398",32,"Control",2021,1068.16561733442,12.8046950343091,58.0738346464759,1.07525406513083,1.59251733442355,0.385019055206349,105,32,5,"34FLW",1,1,1,1,1
"399",32,"Control",2022,431.698065943935,19.0080000384572,70.5397755057855,0.540355055903137,7.67922504971454,0.246199672794404,105,32,5,"34FLW",1,1,1,1,1
"400",32,"Control",2023,316.826259680063,21.5170213225697,72.9386436852326,0.564413488401447,6.66972948391838,0.199816212203262,105,32,5,"34FLW",1,1,1,1,1
"401",32,"Control",2024,375.15468664185,18.2035386351095,86.9456563643821,0.575136525757552,1.57517391224751,0.384197532847416,105,32,5,"34FLW",1,1,1,1,1
"402",33,"FoliarFungicide",2007,427.506901632816,18.4089934621904,65.2199752685384,0.544507793429709,8.99115268817204,0.223299359064459,105,32,5,"34FLW",1,1,1,1,1
"403",33,"FoliarFungicide",2009,469.069921982561,19.9148567326363,76.5577868853596,0.676363407290959,2.97665066705336,0.295572745036626,105,32,5,"34FLW",1,1,1,1,1
"404",33,"FoliarFungicide",2010,1029.64689671815,17.8001115805598,79.2290663979078,0.695891826474662,5.50881747104247,0.274348637188433,105,32,5,"34FLW",1,1,1,1,1
"405",33,"FoliarFungicide",2011,1320.01805745342,15.6214271447379,84.0241757995717,0.769871512301553,3.15495512602443,0.264316662173667,105,32,5,"34FLW",1,1,1,1,1
"406",33,"FoliarFungicide",2012,461.809358262967,14.2591593252859,74.4478276903667,0.897808638530036,2.41315242460796,0.25769332127487,105,32,5,"34FLW",1,1,1,1,1
"407",33,"FoliarFungicide",2013,691.306970971813,20.2949339983467,70.4680828871014,0.542789096037022,11.7934491796382,0.214237574101149,105,32,5,"34FLW",1,1,1,1,1
"408",33,"FoliarFungicide",2014,1008.5529535583,14.6547146649983,61.224987330284,1.08706182372102,3.34704841296358,0.255023576154158,105,32,5,"34FLW",1,1,1,1,1
"409",33,"FoliarFungicide",2015,663.175535506403,15.5158176360535,63.2475339949389,0.74055013031461,3.76282872526193,0.207856929232527,105,32,5,"34FLW",1,1,1,1,1
"410",33,"FoliarFungicide",2016,1908.45214247492,13.4053167633559,93.4028699359538,1.04632336455799,1.23759550501672,0.251052505464733,105,32,5,"34FLW",1,1,1,1,1
"411",33,"FoliarFungicide",2017,314.272670522022,20.2683530684703,68.0724819719412,0.421131926550524,10.1528502117003,0.229488990033045,105,32,5,"34FLW",1,1,1,1,1
"412",33,"FoliarFungicide",2018,591.750495290185,14.8022023009997,81.5044951030143,0.856174042968399,2.69292084472805,0.251248954312821,105,32,5,"34FLW",1,1,1,1,1
"413",33,"FoliarFungicide",2021,1138.81644460536,17.0564642909305,81.3794308387183,0.642068766846126,6.64202675597393,0.24480269022343,105,32,5,"34FLW",1,1,1,1,1
"414",33,"FoliarFungicide",2022,659.910305126783,14.7241517178785,72.8717762078014,0.785135652724537,1.9730279639722,0.303662828657465,105,32,5,"34FLW",1,1,1,1,1
"415",33,"FoliarFungicide",2023,646.205111280405,13.7110425471791,76.1848189590129,0.759766931247102,2.05546180007618,0.31802442506811,105,32,5,"34FLW",1,1,1,1,1
"416",33,"FoliarFungicide",2024,888.927966903073,15.6017455813107,70.5491647510717,0.798995313401629,4.16555193065406,0.255757462032222,105,32,5,"34FLW",1,1,1,1,1
"417",34,"AllPesticides",2007,749.720472541507,13.4935668728416,55.5507498918838,0.895997309964879,2.40271091954023,0.255398485435484,105,32,5,"34FLW",1,1,1,1,1
"418",34,"AllPesticides",2009,630.278306849315,14.6979970268164,64.4443966396384,0.985080463515616,3.62310515068493,0.245009382274949,105,32,5,"34FLW",1,1,1,1,1
"419",34,"AllPesticides",2010,475.331205920766,19.3469088814584,59.1299357313104,0.585066733282543,10.9004297779713,0.173811535869458,105,32,5,"34FLW",1,1,1,1,1
"420",34,"AllPesticides",2011,712.685478460452,14.7026573222634,81.8188147335346,0.694177679951095,3.76130626765537,0.366324974121584,105,32,5,"34FLW",1,1,1,1,1
"421",34,"AllPesticides",2012,573.353718592965,14.038490467201,56.3765327007387,0.729525317142211,3.39093145728643,0.213519054974432,105,32,5,"34FLW",1,1,1,1,1
"422",34,"AllPesticides",2013,1233.73544496912,15.1882460274476,60.0774661152161,1.0543398534348,5.89711314929168,0.172677687474694,105,32,5,"34FLW",1,1,1,1,1
"423",34,"AllPesticides",2014,803.423033522191,17.5647280025307,59.8533017769004,0.877142389683192,5.12528510387158,0.20993715713924,105,32,5,"34FLW",1,1,1,1,1
"424",34,"AllPesticides",2015,733.965297159272,13.4341079858599,63.8113708077882,1.13298517474039,1.7625999122247,0.21721004235711,105,32,5,"34FLW",1,1,1,1,1
"425",34,"AllPesticides",2016,936.803400809717,13.4993021317274,54.6419335680297,0.989025111774854,1.77179660368871,0.2426500685125,105,32,5,"34FLW",1,1,1,1,1
"426",34,"AllPesticides",2017,714.997792068596,17.4653676236013,62.5518530549089,0.809377642360486,6.16479864237228,0.211016819319861,105,32,5,"34FLW",1,1,1,1,1
"427",34,"AllPesticides",2018,988.675525560023,14.5811272005744,60.8684903318352,0.933263062098794,1.51270562894888,0.258266176056436,105,32,5,"34FLW",1,1,1,1,1
"428",34,"AllPesticides",2021,1151.89938274288,14.6257452230537,55.0309838110845,1.15039673235036,5.24338776352967,0.140279356,105,32,5,"34FLW",1,1,1,1,1
"429",34,"AllPesticides",2022,948.288186818087,14.9934471577076,65.7093185866421,1.02273713037991,1.49027645152659,0.32244289171647,105,32,5,"34FLW",1,1,1,1,1
"430",34,"AllPesticides",2023,653.068457009596,19.3700624179042,65.3611316567901,0.739351719023818,7.55479963298543,0.236413090893473,105,32,5,"34FLW",1,1,1,1,1
"431",34,"AllPesticides",2024,1131.48453374504,12.9218679283339,59.5821301273315,1.15139597171526,1.65387314953683,0.355408645388333,105,32,5,"34FLW",1,1,1,1,1
"432",35,"Insecticide",2007,553.526250445951,14.4664738561363,71.152378542822,0.765558995252943,2.77329347128077,0.296318702786468,105,32,5,"34FLW",1,1,1,1,1
"433",35,"Insecticide",2009,890.473998228913,17.5067762118751,67.513701792267,0.682783309607926,8.14304332521585,0.204078211856599,105,32,5,"34FLW",1,1,1,1,1
"434",35,"Insecticide",2010,2084.06475449939,13.7558799168024,90.332493464599,1.05216103848122,1.07339346496593,0.26360438340402,105,32,5,"34FLW",1,1,1,1,1
"435",35,"Insecticide",2011,726.47014175877,18.7676780419558,58.1482906182869,0.758168772508409,10.2811439932725,0.18552663052336,105,32,5,"34FLW",1,1,1,1,1
"436",35,"Insecticide",2012,2334.37810436201,14.3803045546987,92.948422310207,1.01216835024419,0.794417264325323,0.254927383639218,105,32,5,"34FLW",1,1,1,1,1
"437",35,"Insecticide",2013,1055.17117261666,15.3969321113972,55.5716515237345,1.05801206528239,4.68926292285065,0.153341319077303,105,32,5,"34FLW",1,1,1,1,1
"438",35,"Insecticide",2014,617.468780068729,15.112819266567,60.5259943921375,0.738023124433677,1.25178281786942,0.333388061893333,105,32,5,"34FLW",1,1,1,1,1
"439",35,"Insecticide",2015,421.678458458458,14.7801018468243,65.3495384762212,0.952968574883133,4.07120357857858,0.199718174944659,105,32,5,"34FLW",1,1,1,1,1
"440",35,"Insecticide",2016,723.839446358268,13.7050482750049,68.0381150513878,1.00467543117618,1.26634825295276,0.239141508671601,105,32,5,"34FLW",1,1,1,1,1
"441",35,"Insecticide",2017,1719.39075561223,17.7377120934957,82.3790072696601,0.81768396331725,6.63449676759289,0.209214453498037,105,32,5,"34FLW",1,1,1,1,1
"442",35,"Insecticide",2018,1475.18165539017,15.3576936437483,81.7975405874651,0.909951035820478,1.22508795669824,0.264450581193328,105,32,5,"34FLW",1,1,1,1,1
"443",35,"Insecticide",2021,803.086314779271,18.5895644411434,57.6958562689526,0.885823855825884,8.44098031258569,0.141752391249172,105,32,5,"34FLW",1,1,1,1,1
"444",35,"Insecticide",2022,693.361236908534,16.4594256002653,65.9271414399213,0.830951158177937,2.31206048659971,0.290757310577451,105,32,5,"34FLW",1,1,1,1,1
"445",35,"Insecticide",2023,1113.31128451825,18.6858033492925,72.893305840892,0.885316520352167,1.5873465146399,0.248272578,105,32,5,"34FLW",1,1,1,1,1
"446",35,"Insecticide",2024,1084.5243838759,13.3617520657239,56.6673487153354,1.1628248175709,1.67187215060811,0.28349024623511,105,32,5,"34FLW",1,1,1,1,1
"447",36,"AllPesticides",2007,453.849840425532,20.6229856901526,64.7810839427868,0.673278847012488,1.96433774283071,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"448",36,"AllPesticides",2009,568.627403355215,17.7812757703501,59.1571802581838,0.727070520706054,5.20544981765135,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"449",36,"AllPesticides",2010,398.59612712199,21.7584236625109,66.2342519951165,0.616519732733123,5.86025906040268,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"450",36,"AllPesticides",2011,464.075437410367,20.0657569954108,59.8082606134829,0.61971608239623,8.22107486170867,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"451",36,"AllPesticides",2012,570.441168122271,15.1032767157314,61.8445282099127,0.778547616406113,1.65659093886463,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"452",36,"AllPesticides",2013,430.14241740413,21.8947141477463,65.4004992973127,0.626724402013422,8.51697224188791,0.141222116558708,108,16,5,"34FLW",1,1,1,1,1
"453",36,"AllPesticides",2014,384.801475953566,19.7743124654478,64.985092531762,0.630054816067579,2.57280966003317,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"454",36,"AllPesticides",2015,595.004355954897,14.5397940491859,66.889017761403,1.04411227053958,1.65239090351825,0.211135227601143,108,16,5,"34FLW",1,1,1,1,1
"455",36,"AllPesticides",2016,1083.67589777195,15.1718525704489,58.4652868391809,1.10234446446953,3.51262382044561,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"456",36,"AllPesticides",2017,815.995227168426,18.225227736503,60.3893631866131,0.855140235966269,7.03144577787976,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"457",36,"AllPesticides",2018,853.565374868004,14.7376846176346,63.1950382057022,0.928815249837381,1.36255871172123,NA,108,16,5,"34FLW",1,1,1,1,1
"458",36,"AllPesticides",2021,509.988380503145,21.0804488272799,71.4115093253734,0.747025452909198,2.71190514937107,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"459",36,"AllPesticides",2022,245.749930142097,23.4551173742105,75.175185584952,0.605582963162578,1.80948906882591,NA,108,16,5,"34FLW",1,1,1,1,1
"460",36,"AllPesticides",2023,616.019468492096,20.3762419936996,69.3999448126099,0.816766483445201,1.87948766872789,0.204424973974576,108,16,5,"34FLW",1,1,1,1,1
"461",36,"AllPesticides",2024,1041.83068105516,16.1892027899159,58.1458330054168,1.01173762054568,6.62240001278977,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"462",37,"Control",2007,543.840410839161,18.5253312236145,55.4086257930769,0.646211364971591,8.86216809440559,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"463",37,"Control",2009,643.738552060738,16.4467171273319,55.7704021255965,0.75911400756128,5.24525135574837,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"464",37,"Control",2010,280.487983161118,17.933625237501,64.4538849816571,0.757514508462687,7.61449024110218,0.18181838089172,108,16,5,"34FLW",1,1,1,1,1
"465",37,"Control",2011,433.082047026279,20.7235751960249,61.5323365878147,0.598299189194191,4.62718965421853,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"466",37,"Control",2012,436.734342963653,17.9659688785182,64.5751157217987,0.701780417662628,3.16985815470643,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"467",37,"Control",2013,290.876167117727,23.1078756788802,70.1417718047328,0.56786573472023,3.41414211772666,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"468",37,"Control",2014,326.853532513181,19.150064567273,65.8283897376743,0.601939028545694,2.97654657293497,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"469",37,"Control",2015,956.134732125834,15.5480106317941,59.179689746795,1.02769306774376,2.97789963775024,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"470",37,"Control",2016,842.651488681758,14.3568815948522,60.5966564873622,1.10754243165899,3.22177840213049,0.194178375392157,108,16,5,"34FLW",1,1,1,1,1
"471",37,"Control",2017,903.906696281672,17.0442983947647,60.4286411358374,0.976818144356038,1.85867311615663,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"472",37,"Control",2018,385.561545012165,18.0453240730049,63.6843215127981,0.62731695583455,1.96320206812652,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"473",37,"Control",2021,766.759459352802,18.595327043307,62.8052897928848,0.906527419790055,2.26944952644041,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"474",37,"Control",2022,1085.37540547543,14.0059769271181,58.5268245126211,1.16704161852548,1.79684712842214,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"475",37,"Control",2023,464.767912512522,22.2430587455784,62.6059479479097,0.623592228648619,7.75642226303487,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"476",37,"Control",2024,909.011536022977,15.7932959465882,59.3596501959999,1.01100226453247,1.65014749776465,NA,108,16,5,"34FLW",1,1,1,1,1
"477",38,"SoilDrenchFungicide",2007,342.412215724496,21.8358771357505,56.3845599450227,0.460065490494802,12.9950755035737,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"478",38,"SoilDrenchFungicide",2009,400.948511941212,17.2567220804287,64.4948259930129,0.74376602698714,3.37242627066748,0.185927628432967,108,16,5,"34FLW",1,1,1,1,1
"479",38,"SoilDrenchFungicide",2010,469.719399467883,20.0449380858457,54.0690466542911,0.542509965549601,10.8454120106423,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"480",38,"SoilDrenchFungicide",2011,430.316080912863,17.4226654735768,60.2207984032614,0.640581680671369,3.53183346473029,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"481",38,"SoilDrenchFungicide",2012,657.475719885959,18.3309401574056,55.8981776646686,0.726344594934783,8.48893781183179,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"482",38,"SoilDrenchFungicide",2013,632.610868347339,19.3145860913894,66.7851102550588,0.821608091772549,4.54884492997199,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"483",38,"SoilDrenchFungicide",2014,688.700050830227,16.897155787367,62.4772597195832,0.821603556701457,1.39038817350051,0.211166605,108,16,5,"34FLW",1,1,1,1,1
"484",38,"SoilDrenchFungicide",2015,462.173026556777,16.5897703464538,68.1433845534982,0.924453536458104,3.0471453525641,0.19949614327439,108,16,5,"34FLW",1,1,1,1,1
"485",38,"SoilDrenchFungicide",2016,824.124865993735,15.4364430456074,58.0707221015942,0.92649232273164,1.42023637312913,NA,108,16,5,"34FLW",1,1,1,1,1
"486",38,"SoilDrenchFungicide",2017,397.927321366931,20.7389872026821,69.5405939746289,0.645242887388678,3.35788960994132,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"487",38,"SoilDrenchFungicide",2018,1304.54700681768,12.3619155373499,54.5237557198373,1.31436842977172,1.85153773916868,NA,108,16,5,"34FLW",1,1,1,1,1
"488",38,"SoilDrenchFungicide",2021,761.350010822511,17.0642469595346,65.5645907223647,0.929416426269481,2.05438598484848,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"489",38,"SoilDrenchFungicide",2022,786.168611423799,18.3932334016529,65.0889179745042,0.938051957520317,1.83066465013254,0.211166605,108,16,5,"34FLW",1,1,1,1,1
"490",38,"SoilDrenchFungicide",2023,943.312555121499,13.7372870575707,55.2225487983487,1.005332814884,3.63551334172019,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"491",38,"SoilDrenchFungicide",2024,839.126201995767,17.8414497669751,62.1813290130098,0.975398183163492,1.9312233343413,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"492",39,"Insecticide",2007,430.585192666252,21.2713434254817,55.5513889634835,0.546987901319142,13.6739896519577,0.146158470073403,108,16,5,"34FLW",1,1,1,1,1
"493",39,"Insecticide",2009,607.631117575015,18.2143811375291,59.575887575891,0.793966087362523,7.26370150030619,0.163718300073153,108,16,5,"34FLW",1,1,1,1,1
"494",39,"Insecticide",2010,513.519517159763,18.7891592667314,60.5438184907882,0.666369667246864,5.69719973964497,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"495",39,"Insecticide",2011,827.834090254441,18.3258695991967,54.7240117788254,0.846080189459594,9.98085093614978,0.140485872763437,108,16,5,"34FLW",1,1,1,1,1
"496",39,"Insecticide",2012,1261.12292636189,12.7285528711361,57.6332356503696,1.23104391477662,1.72705105392828,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"497",39,"Insecticide",2013,1074.32421262458,14.7636611681462,54.3615042322924,1.05602902089834,4.15514365448505,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"498",39,"Insecticide",2014,906.247229110512,15.5654960517062,63.6811884893908,0.994352220444744,1.58446450134771,NA,108,16,5,"34FLW",1,1,1,1,1
"499",39,"Insecticide",2015,1180.26859887006,14.2843885455339,58.9600937769124,1.15991545259548,3.43728353107345,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"500",39,"Insecticide",2016,680.571816359993,16.8283676085826,64.268000306125,0.940243812291674,4.89237697212607,0.176941043088451,108,16,5,"34FLW",1,1,1,1,1
"501",39,"Insecticide",2017,1039.7803854095,15.8181577611253,54.7462780157811,1.04066740115795,6.54641335168617,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"502",39,"Insecticide",2018,1275.52022212909,12.9645866559304,58.9048093337175,1.2389109819451,1.8564730511316,0.140279356,108,16,5,"34FLW",1,1,1,1,1
"503",39,"Insecticide",2021,1249.70614710568,14.4671668138078,59.6414957507594,1.05973049526129,4.03151991502921,0.218006951794118,108,16,5,"34FLW",1,1,1,1,1
"504",39,"Insecticide",2022,783.859458616673,14.8331831170267,67.706975066024,1.09949383505305,1.77769517977233,0.211166605,108,16,5,"34FLW",1,1,1,1,1
"505",39,"Insecticide",2023,680.354406331582,17.229375866634,69.0610836437163,0.879474685258319,1.59705077492482,0.248272578,108,16,5,"34FLW",1,1,1,1,1
